  576.88,   335.46,   699.17
  583.91,   454.38,   446.32
  582.17,   457.38,   571.27
  580.42,   460.38,   696.22
  701.77,   201.05,   454.04
  700.02,   204.05,   579.00
  698.28,   207.05,   703.95
  705.31,   325.97,   451.10
  703.56,   328.97,   576.05
  701.82,   331.96,   701.00
  708.85,   450.88,   448.15
  707.11,   453.88,   573.10
  705.36,   456.88,   698.05
  448.60,   448.64,   209.58
  447.91,   445.88,   334.55
  447.22,   443.12,   459.51
  449.60,   573.61,   212.35
  448.91,   570.84,   337.31
  448.22,   568.08,   462.28
  450.59,   698.57,   215.12
  449.91,   695.81,   340.08
  449.22,   693.05,   465.05
  573.59,   447.63,   210.24
  572.90,   444.87,   335.21
  572.22,   442.10,   460.18
  574.59,   572.60,   213.01
  573.90,   569.83,   337.98
  573.22,   567.07,   462.95
  575.59,   697.56,   215.78
  574.90,   694.80,   340.75
  574.21,   692.03,   465.72
  698.59,   446.62,   210.91
  697.90,   443.85,   335.88
  697.21,   441.09,   460.84
  699.58,   571.58,   213.68
  698.90,   568.82,   338.65
  698.21,   566.06,   463.61
  700.58,   696.55,   216.45
  699.89,   693.79,   341.41
  699.21,   691.02,   466.38
  451.29,   450.32,   451.37
  453.54,   447.80,   576.32
  455.79,   445.27,   701.28
  454.11,   575.26,   453.84
  456.36,   572.74,   578.79
  458.60,   570.22,   703.75
  456.93,   700.21,   456.31
  459.17,   697.68,   581.27
  461.42,   695.16,   706.22
  576.24,   447.55,   449.06
  578.49,   445.02,   574.02
  580.74,   442.50,   698.97
  579.06,   572.49,   451.54
  581.30,   569.97,   576.49
  583.55,   567.45,   701.45
  581.87,   697.44,   454.01
  584.12,   694.91,   578.96
  586.37,   692.39,   703.92
  701.19,   444.78,   446.76
  703.44,   442.25,   571.72
  705.68,   439.73,   696.67
  704.01,   569.72,   449.23
  706.25,   567.20,   574.19
  708.50,   564.67,   699.14
  706.82,   694.66,   451.71
  709.07,   692.14,   576.66
  711.32,   689.62,   701.61
