  576.00,   207.27,   209.83
  575.54,   208.25,   334.82
  575.09,   209.22,   459.82
  577.00,   332.26,   208.85
  576.55,   333.24,   333.85
  576.10,   334.21,   458.85
  578.01,   457.25,   207.88
  577.56,   458.23,   332.88
  577.10,   459.21,   457.87
  700.99,   206.27,   210.29
  700.54,   207.24,   335.28
  700.09,   208.22,   460.28
  702.00,   331.26,   209.31
  701.55,   332.24,   334.31
  701.09,   333.21,   459.30
  703.00,   456.25,   208.34
  702.55,   457.23,   333.34
  702.10,   458.20,   458.33
  449.43,   209.89,   450.48
  446.29,   208.40,   575.44
  443.14,   206.91,   700.39
  451.87,   334.85,   452.04
  448.73,   333.36,   576.99
  445.59,   331.87,   701.94
  454.31,   459.82,   453.59
  451.17,   458.33,   578.54
  448.03,   456.84,   703.49
  574.36,   207.41,   453.60
  571.22,   205.92,   578.55
  568.08,   204.43,   703.50
  576.80,   332.37,   455.15
  573.66,   330.88,   580.10
  570.52,   329.40,   705.05
  579.25,   457.34,   456.70
  576.11,   455.85,   581.65
  572.96,   454.36,   706.60
  699.30,   204.93,   456.71
  696.16,   203.44,   581.66
  693.02,   201.95,   706.61
  701.74,   329.90,   458.26
  698.60,   328.41,   583.21
  695.46,   326.92,   708.16
  704.18,   454.86,   459.81
  701.04,   453.37,   584.76
  697.90,   451.88,   709.71
  448.62,   451.19,   209.70
  445.44,   449.06,   334.64
  442.25,   446.93,   459.58
  448.67,   576.17,   211.83
  445.49,   574.04,   336.77
  442.31,   571.91,   461.72
  448.73,   701.16,   213.97
  445.54,   699.02,   338.91
  442.36,   696.89,   463.85
  573.58,   451.09,   212.88
  570.40,   448.95,   337.82
  567.21,   446.82,   462.76
  573.63,   576.07,   215.01
  570.45,   573.94,   339.96
  567.27,   571.80,   464.90
  573.69,   701.05,   217.15
  570.50,   698.92,   342.09
  567.32,   696.78,   467.03
  698.54,   450.98,   216.06
  695.35,   448.85,   341.00
  692.17,   446.71,   465.95
  698.59,   575.96,   218.20
  695.41,   573.83,   343.14
  692.23,   571.70,   468.08
  698.64,   700.94,   220.33
  695.46,   698.81,   345.27
  692.28,   696.68,   470.21
  450.28,   451.97,   450.16
  448.30,   449.59,   575.12
  446.32,   447.21,   700.09
  453.93,   576.89,   452.60
  451.95,   574.51,   577.56
  449.97,   572.13,   702.52
  457.58,   701.81,   455.04
  455.60,   699.43,   580.00
  453.62,   697.05,   704.96
  575.21,   448.28,   452.07
  573.23,   445.90,   577.04
  571.25,   443.52,   702.00
  578.86,   573.20,   454.51
  576.88,   570.82,   579.47
  574.90,   568.44,   704.43
  582.51,   698.13,   456.95
  580.53,   695.75,   581.91
  578.55,   693.37,   706.87
  700.14,   444.59,   453.98
  698.16,   442.21,   578.95
  696.18,   439.83,   703.91
  703.79,   569.51,   456.42
  701.81,   567.13,   581.38
  699.83,   564.75,   706.34
  707.44,   694.44,   458.86
  705.46,   692.06,   583.82
  703.48,   689.68,   708.78
