200 pa4-B-Debug-Output.txt						
31.23	15.45	12.62	31.24	15.45	12.63	 0.01
-37.22	-17.46	-11.89	-37.22	-17.46	-11.89	 0.00
23.91	24.29	 5.66	23.90	24.28	 5.66	 0.02
-7.34	-25.28	-36.54	-7.35	-25.28	-36.54	 0.01
31.90	11.57	-24.67	31.89	11.57	-24.67	 0.01
 2.35	-6.85	45.75	 2.35	-6.83	45.75	 0.02
10.38	-16.37	-8.73	10.38	-16.40	-8.73	 0.02
37.96	-0.81	-11.75	37.99	-0.82	-11.76	 0.03
-4.34	11.96	 2.06	-4.34	11.95	 2.07	 0.01
38.56	 1.98	-12.01	38.56	 1.98	-12.01	 0.00
-23.42	 3.52	-13.36	-23.42	 3.52	-13.37	 0.00
25.03	23.42	 7.25	25.02	23.41	 7.24	 0.01
 8.03	22.76	29.12	 8.03	22.77	29.13	 0.01
35.58	 0.05	11.29	35.59	 0.05	11.30	 0.02
-16.00	19.89	24.63	-15.99	19.89	24.63	 0.00
-38.16	 3.68	-22.41	-38.17	 3.68	-22.41	 0.00
-7.80	19.90	14.80	-7.80	19.91	14.80	 0.01
31.42	 2.22	-26.50	31.43	 2.22	-26.51	 0.01
-2.18	-7.69	-34.02	-2.18	-7.69	-34.02	 0.00
-16.32	11.13	-32.09	-16.31	11.15	-32.10	 0.02
-41.99	-14.14	-18.38	-41.99	-14.14	-18.38	 0.00
-12.62	-23.62	-43.02	-12.62	-23.61	-43.01	 0.01
27.16	10.35	25.45	27.17	10.35	25.45	 0.00
-34.85	-22.23	-12.85	-34.85	-22.23	-12.85	 0.01
31.44	19.40	-2.52	31.43	19.39	-2.52	 0.01
-16.21	-1.30	-46.98	-16.21	-1.30	-46.98	 0.00
 6.18	 6.34	-16.56	 6.17	 6.34	-16.55	 0.01
-14.40	11.14	-26.11	-14.40	11.15	-26.11	 0.01
-23.88	-8.73	-5.57	-23.88	-8.73	-5.57	 0.01
19.38	20.44	31.97	19.38	20.44	31.97	 0.00
14.40	-5.89	41.32	14.40	-5.88	41.32	 0.01
-38.07	-2.31	-39.33	-38.07	-2.31	-39.33	 0.00
-38.83	-17.76	-14.41	-38.82	-17.76	-14.42	 0.00
-7.83	12.21	39.90	-7.82	12.21	39.90	 0.01
21.42	-1.01	42.54	21.41	-1.01	42.54	 0.00
11.46	22.75	29.23	11.46	22.74	29.23	 0.00
32.77	12.99	-21.96	32.76	12.99	-21.96	 0.01
 9.41	11.73	-11.34	 9.42	11.72	-11.33	 0.02
18.08	17.11	-30.78	18.08	17.11	-30.77	 0.02
-7.29	22.34	17.31	-7.30	22.35	17.30	 0.01
11.52	23.27	25.32	11.52	23.28	25.32	 0.00
-34.68	 0.78	-40.67	-34.68	 0.78	-40.67	 0.01
-28.97	-31.15	-23.11	-28.97	-31.14	-23.11	 0.00
-43.42	-14.12	-24.11	-43.42	-14.12	-24.11	 0.01
-6.07	 1.32	60.03	-6.08	 1.31	60.03	 0.01
28.89	20.25	-20.49	28.88	20.24	-20.48	 0.02
-11.38	-28.87	-34.85	-11.38	-28.86	-34.84	 0.01
27.31	 0.65	24.28	27.31	 0.65	24.28	 0.01
28.73	17.65	13.77	28.73	17.66	13.77	 0.00
-5.17	-18.01	-8.31	-5.17	-18.01	-8.31	 0.00
15.52	24.60	-15.73	15.54	24.56	-15.73	 0.05
-31.25	-12.71	-46.84	-31.25	-12.71	-46.84	 0.00
17.75	14.79	-30.98	17.75	14.79	-30.98	 0.00
31.66	12.19	13.91	31.67	12.19	13.92	 0.01
24.54	12.82	32.41	24.54	12.82	32.41	 0.00
-37.31	 2.81	-34.22	-37.31	 2.82	-34.22	 0.01
-21.84	 3.03	-44.05	-21.84	 3.04	-44.06	 0.01
 5.37	-4.44	-23.54	 5.36	-4.45	-23.53	 0.01
12.15	26.13	-4.49	12.16	26.10	-4.48	 0.04
-6.51	21.39	15.65	-6.51	21.40	15.64	 0.01
-19.30	-27.76	-12.48	-19.30	-27.75	-12.48	 0.01
-3.37	-23.83	-30.42	-3.37	-23.83	-30.42	 0.00
-1.52	17.55	48.64	-1.53	17.56	48.65	 0.01
23.34	21.64	16.04	23.33	21.64	16.03	 0.01
-7.09	 5.60	60.43	-7.10	 5.60	60.43	 0.01
-15.37	-10.72	-1.18	-15.37	-10.72	-1.18	 0.01
-1.80	-0.38	-27.08	-1.79	-0.38	-27.08	 0.01
-11.91	-15.90	-4.80	-11.91	-15.90	-4.81	 0.00
13.97	-6.44	26.11	13.97	-6.45	26.11	 0.01
18.39	18.24	45.95	18.39	18.24	45.95	 0.01
23.07	22.05	15.36	23.06	22.04	15.35	 0.01
12.33	25.41	-7.43	12.35	25.38	-7.42	 0.04
 9.52	23.22	26.13	 9.52	23.22	26.13	 0.00
-22.89	11.95	-29.54	-22.89	11.96	-29.54	 0.01
14.82	-17.24	-9.48	14.82	-17.26	-9.49	 0.02
-21.68	-3.70	-47.54	-21.68	-3.71	-47.54	 0.01
-18.12	-30.65	-17.01	-18.13	-30.64	-17.01	 0.01
-3.14	 9.07	-11.10	-3.14	 9.06	-11.10	 0.01
14.54	11.62	63.15	14.54	11.62	63.16	 0.00
-41.13	-16.21	-30.88	-41.14	-16.21	-30.88	 0.01
10.70	20.84	54.28	10.70	20.85	54.28	 0.01
21.03	-10.65	-21.67	21.03	-10.64	-21.67	 0.00
-3.96	13.74	59.82	-3.97	13.75	59.82	 0.02
 6.03	-14.78	-20.17	 6.03	-14.79	-20.17	 0.00
15.22	-5.56	42.44	15.22	-5.56	42.44	 0.00
32.23	 4.76	-25.60	32.24	 4.76	-25.61	 0.01
16.60	-6.22	25.30	16.60	-6.22	25.30	 0.00
-5.95	10.66	 2.16	-5.95	10.65	 2.16	 0.01
-14.80	14.12	31.53	-14.78	14.13	31.51	 0.02
 6.43	-14.90	-19.12	 6.43	-14.90	-19.12	 0.01
17.32	 8.27	63.13	17.32	 8.27	63.14	 0.01
 7.49	17.69	-7.21	 7.51	17.69	-7.19	 0.03
39.00	 0.55	-9.78	39.03	 0.53	-9.78	 0.04
-9.03	 7.12	-31.35	-9.02	 7.13	-31.35	 0.02
31.47	15.15	12.47	31.47	15.15	12.48	 0.01
25.72	13.41	-29.03	25.71	13.39	-29.01	 0.02
16.94	22.56	-27.87	16.93	22.55	-27.86	 0.01
-8.58	-23.72	-13.14	-8.58	-23.72	-13.14	 0.00
 0.24	24.03	21.58	 0.24	24.04	21.58	 0.01
 4.16	24.30	11.22	 4.17	24.29	11.22	 0.01
-38.00	-6.83	-41.44	-38.00	-6.83	-41.43	 0.00
-16.85	-31.70	-32.30	-16.85	-31.69	-32.30	 0.01
-19.70	-0.41	-5.92	-19.70	-0.41	-5.92	 0.00
