  324.96,   571.38,   464.07
  331.65,   700.80,   216.42
  327.92,   698.58,   341.34
  324.19,   696.36,   466.27
  458.14,   451.55,   215.76
  454.41,   449.33,   340.69
  450.68,   447.11,   465.61
  457.36,   576.52,   217.96
  453.64,   574.30,   342.89
  449.91,   572.08,   467.81
  456.59,   701.50,   220.16
  452.86,   699.28,   345.08
  449.13,   697.06,   470.01
  209.54,   449.45,   448.44
  206.47,   446.05,   573.36
  203.39,   442.65,   698.27
  212.69,   574.36,   451.91
  209.62,   570.96,   576.83
  206.54,   567.57,   701.74
  215.84,   699.27,   455.39
  212.76,   695.87,   580.30
  209.69,   692.48,   705.22
  334.46,   446.21,   451.43
  331.39,   442.82,   576.34
  328.32,   439.42,   701.26
  337.61,   571.13,   454.90
  334.54,   567.73,   579.82
  331.46,   564.33,   704.73
  340.76,   696.04,   458.37
  337.69,   692.64,   583.29
  334.61,   689.25,   708.20
  459.39,   442.98,   454.41
  456.31,   439.59,   579.33
  453.24,   436.19,   704.25
  462.54,   567.89,   457.89
  459.46,   564.50,   582.80
  456.39,   561.10,   707.72
  465.68,   692.81,   461.36
  462.61,   689.41,   586.28
  459.54,   686.01,   711.19
  448.85,   208.74,   209.13
  448.44,   206.51,   334.11
  448.03,   204.29,   459.09
  447.96,   333.71,   211.35
  447.55,   331.49,   336.33
  447.14,   329.27,   461.31
  447.07,   458.69,   213.56
  446.66,   456.47,   338.54
  446.25,   454.25,   463.52
  573.85,   209.62,   209.55
  573.44,   207.40,   334.53
  573.03,   205.18,   459.51
  572.95,   334.60,   211.77
  572.55,   332.37,   336.75
  572.14,   330.15,   461.73
  572.06,   459.57,   213.99
  571.65,   457.35,   338.97
  571.25,   455.13,   463.95
  698.84,   210.50,   209.98
  698.43,   208.28,   334.96
  698.02,   206.06,   459.94
  697.95,   335.48,   212.20
  697.54,   333.26,   337.18
  697.13,   331.04,   462.16
  697.06,   460.46,   214.41
  696.65,   458.24,   339.39
  696.24,   456.01,   464.37
  450.98,   211.06,   451.89
  448.44,   212.17,   576.86
  445.91,   213.28,   701.83
  451.00,   336.06,   450.78
  448.47,   337.17,   575.75
  445.93,   338.27,   700.72
  451.03,   461.05,   449.68
  448.49,   462.16,   574.65
  445.95,   463.27,   699.62
  575.95,   211.06,   454.43
  573.42,   212.17,   579.40
  570.88,   213.28,   704.37
  575.98,   336.06,   453.32
  573.44,   337.17,   578.29
  570.90,   338.27,   703.26
  576.00,   461.05,   452.21
  573.46,   462.16,   577.18
  570.93,   463.27,   702.15
  700.93,   211.06,   456.96
  698.39,   212.17,   581.93
  695.86,   213.28,   706.90
  700.95,   336.06,   455.86
  698.42,   337.17,   580.83
  695.88,   338.27,   705.80
  700.97,   461.05,   454.75
  698.44,   462.16,   579.72
  695.90,   463.27,   704.69
  448.37,   448.42,   208.06
  445.85,   447.29,   333.02
  443.32,   446.16,   457.99
  450.36,   573.40,   209.23
  447.83,   572.27,   334.20
  445.31,   571.14,   459.17
  452.35,   698.38,   210.40
  449.82,   697.25,   335.37
  447.30,   696.12,   460.34
  573.33,   446.41,   210.56
  570.81,   445.28,   335.53
  568.28,   444.15,   460.50
  575.32,   571.39,   211.73
  572.79,   570.26,   336.70
  570.27,   569.13,   461.67
  577.30,   696.37,   212.91
  574.78,   695.24,   337.87
  572.25,   694.11,   462.84
  698.29,   444.41,   213.07
  695.77,   443.27,   338.04
  693.24,   442.14,   463.01
  700.28,   569.38,   214.24
  697.75,   568.25,   339.21
  695.23,   567.12,   464.18
  702.26,   694.36,   215.41
  699.74,   693.23,   340.38
  697.21,   692.10,   465.35
  448.98,   451.37,   450.14
  445.24,   451.50,   575.08
  441.50,   451.63,   700.03
  447.67,   576.36,   449.97
  443.92,   576.50,   574.91
  440.18,   576.63,   699.86
  446.35,   701.36,   449.80
  442.60,   701.49,   574.74
  438.86,   701.62,   699.69
  573.92,   452.70,   453.88
  570.18,   452.83,   578.83
  566.43,   452.96,   703.77
  572.60,   577.69,   453.71
  568.86,   577.82,   578.65
  565.11,   577.95,   703.60
  571.28,   702.68,   453.54
  567.54,   702.81,   578.48
  563.80,   702.94,   703.43
  698.86,   454.02,   457.62
  695.11,   454.15,   582.57
  691.37,   454.28,   707.51
  697.54,   579.01,   457.45
  693.80,   579.14,   582.40
  690.05,   579.27,   707.34
  696.22,   704.00,   457.28
  692.48,   704.14,   582.23
  688.73,   704.27,   707.17
